RegistroANS;CNPJ;RazaoSocial;Modalidade;UF;Trimestre;Ano;ValorDespesas;cnpj_valido;valor_positivo;razao_social_nao_vazia;erros
412252;04002216000147;SV SAUDE ADMINSTRADORES DE PLANO DE SAUDE LTDA;Medicina de Grupo;RJ;2;2025;14028614.89;1;1;1;
413372;92219070000153;SOCIEDADE PORTUGUESA DE BENEFICÊNCIA;Filantropia;RS;2;2025;11517784.48;1;1;1;
414492;04558034000157;LIFE EMPRESARIAL SAÚDE LTDA.;Medicina de Grupo;SP;2;2025;104587342.97;1;1;1;
416495;50432863000106;MATÃO CLINICAS & AMHMA SAÚDE LTDA;Medicina de Grupo;SP;2;2025;39534393.78;1;1;1;
418820;27085968000114;CAIXA DE ASSISTÊNCIA AOS MEMBROS DA DEFENSORIA PÚBLICA DO ESTADO DO RIO DE JANEIRO;Autogestão;RJ;2;2025;28258932.66;1;1;1;
389854;02751464000165;ODONTOGROUP SISTEMA DE SAÚDE LTDA.;Odontologia de Grupo;DF;2;2025;6927894.92;1;1;1;
404241;72350382000194;COOPERATIVA DOS USUÁRIOS DE SERVIÇOS DE SAÚDE DO VALE DO RIO DOS SINOS LTDA;Autogestão;RS;2;2025;12492943.99;1;1;1;
406805;03268622000193;COOPERATIVA DOS USUÁRIOS DE SERVIÇOS DE SAÚDE LTDA.;Medicina de Grupo;RS;2;2025;11291142.64;1;1;1;
333239;01672007000112;SISTEMA PREVSAUDE DENTAL LTDA;Odontologia de Grupo;CE;2;2025;628262.89;1;1;1;
333689;57746455000178;MEDISERVICE OPERADORA DE PLANOS DE SAÚDE S.A.;Medicina de Grupo;SP;2;2025;766873669.49;1;1;1;
334847;37652765000116;UNIMED DE JATAÍ COOPERATIVA DE TRABALHO MÉDICO LTDA.;Cooperativa Médica;GO;2;2025;11582776.61;1;1;1;
335479;29135795000127;UNIMED NOVA FRIBURGO-SOC.COOP.SERV.MED.HOSP.LTDA.;Cooperativa Médica;RJ;2;2025;255007505.92;1;1;1;
337561;86483542000188;UNIMED VALE DO CARANGOLA COOPERATIVA DE TRABALHO MEDICO LTDA;Cooperativa Médica;MG;2;2025;11865017.62;1;1;1;
342343;47565155000139;UNIMED DE PINDAMONHANGABA - COOPERATIVA TRABALHO MEDICO;Cooperativa Médica;SP;2;2025;72270495.15;1;1;1;
343684;88732318000108;UNIMED ALTO DA SERRA - SOCIEDADE COOPERATIVA DE SERVIÇO MÉDICO LTDA.;Cooperativa Médica;RS;2;2025;36464976.54;1;1;1;
343722;01012474000116;UNIMED PONTE NOVA COOPERATIVA DE TRABALHO MEDICO LTDA;Cooperativa Médica;MG;2;2025;11930952.57;1;1;1;
343731;28630531000187;UNIMED-SÃO GONÇALO - NITERÓI - SOC.COOP.SERV.MED E HOSP LTDA;Cooperativa Médica;RJ;2;2025;580692880.07;1;1;1;
345709;21839519000138;UNIMED CONSELHEIRO LAFAIETE COOPERATIVA DE TRABALHO MÉDICO LTDA;Cooperativa Médica;MG;2;2025;106820963.25;1;1;1;
344141;02314168000105;UNIMED CAJAZEIRAS - SOCIEDADE COOPERATIVA DE TRABALHO MÉDICO;Cooperativa Médica;PB;2;2025;10670147.91;1;1;1;
323004;00012698000165;UNIMED DE PENAPOLIS - COOPERATIVA DE TRABALHO MEDICO;Cooperativa Médica;SP;2;2025;14046889.68;1;1;1;
330108;26189530000113;UNIMED CURVELO COOPERATIVA DE TRABALHO MÉDICO LTDA.;Cooperativa Médica;MG;2;2025;79456115.94;1;1;1;
330281;09306242000182;ASSOCIAÇÃO DOS AUDITORES FISCAIS DO ESTADO DA PARAÍBA - AFRAFEP;Autogestão;PB;2;2025;25966277.39;1;1;1;
343889;16513178000176;UNIMED BELO HORIZONTE COOPERATIVA DE TRABALHO MÉDICO;Cooperativa Médica;MG;2;2025;3561210035.43;1;1;1;
344184;33601568000117;CAIXA DE ASSISTÊNCIA DOS EMPREGADOS DO SETOR PÚBLICO DO ESTADO DE GOIÁS - CAEME;Autogestão;GO;2;2025;3061146.12;1;1;1;
344362;96509690000188;SÃO LUCAS SAÚDE S/A;Medicina de Grupo;SP;2;2025;102611623.67;1;1;1;
344397;28714533000154;UNIMED NOVA IGUACU COOPERATIVA DE TRABALHO MEDICO;Cooperativa Médica;RJ;2;2025;197065519.69;1;1;1;
344729;17845504000105;UNIMED VARGINHA COOPERATIVA DE TRABALHO MÉDICO;Cooperativa Médica;MG;2;2025;117597129.19;1;1;1;
344788;02018620000183;UNIMED DE CORUMBA COOPERATIVA DE TRABALHO MÉDICO;Cooperativa Médica;MS;2;2025;14998861.57;1;1;1;
324299;68682715000105;PLAMER PLANO MEDICO RESENDE LTDA;Medicina de Grupo;RJ;2;2025;17515076.04;1;1;1;
325082;34063123000193;UNIMED DO OESTE DA BAHIA COOPERATIVA DE TRABALHO MÉDICO;Cooperativa Médica;BA;2;2025;9409679.51;1;1;1;
325236;66854779000110;ASSISTÊNCIA MÉDICA SÃO MIGUEL LTDA;Medicina de Grupo;SP;2;2025;46071397.51;1;1;1;
328537;00453863000114;MED-TOUR ADMINISTRADORA DE BENEFÍCIOS E EMPREENDIMENTOS LTDA.;Medicina de Grupo;SP;2;2025;77367589.84;1;1;1;
331104;02064028000118;UNIODONTO DE PINDAMONHANGABA COOP ODONTOLOGICA;Cooperativa odontológica;SP;2;2025;1716136.77;1;1;1;
335541;92128610000193;UNIMED VALE DAS ANTAS, RS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA.;Cooperativa Médica;RS;2;2025;45866960.95;1;1;1;
343056;00531736000196;UNIODONTO JACAREÍ COOPERATIVA ODONTOLÓGICA;Cooperativa odontológica;SP;2;2025;2736480.76;1;1;1;
343153;24294787000100;UNIMED SOUSA - COOPERATIVA DE TRABALHO MÉDICO;Cooperativa Médica;PB;2;2025;6859772.63;1;1;1;
343269;75222224000147;UNIMED DE LONDRINA COOPERATIVA DE TRABALHO MÉDICO;Cooperativa Médica;PR;2;2025;709132112.72;1;1;1;
343404;37496767000163;UNIODONTO DE MATO GROSSO COOP TRAB ODONTOLOGICO LTDA;Cooperativa odontológica;MT;2;2025;958171.86;1;1;1;
344800;62511019000150;ALVORECER - ASSOCIAÇÃO DE SOCORROS MÚTUOS;Medicina de Grupo;SP;2;2025;155092182.02;1;1;1;
343463;15594468000129;PLAMED PLANO DE ASSISTENCIA MEDICA LTDA;Medicina de Grupo;SE;2;2025;39379213.77;1;1;1;
343676;33721226000130;SAMOC S.A. - SOCIEDADE ASSISTENCIAL MÉDICA E ODONTO CIRÚRGICA;Medicina de Grupo;RJ;2;2025;30146765.80;1;1;1;
323080;03658432000182;GEAP AUTOGESTÃO EM SAÚDE;Autogestão;DF;2;2025;2783384734.47;1;1;1;
323993;28806545000109;UNIMED PETROPOLIS-RJ COOPERATIVA DE TRABALHO MÉDICO;Cooperativa Médica;RJ;2;2025;90437981.00;1;1;1;
324175;71064539000152;UNIMED SUDOESTE DE MINAS COOPERATIVA DE TRABALHO MÉDICO;Cooperativa Médica;MG;2;2025;29670078.62;1;1;1;
324345;97388490000187;UNIMED COSTA DO DESCOBRIMENTO COOPERATIVA DE TRABALHO MÉDICO;Cooperativa Médica;BA;2;2025;89693066.76;1;1;1;
324523;40960189000189;UNIMED PARAIBA - FEDERAÇAO DAS SOCIEDADES COOPERATIVAS DE TRABALHO MEDICO;Cooperativa Médica;PB;2;2025;2368.26;1;1;1;
327417;59847780000152;AUSTACLINICAS ASSISTÊNCIA MÉDICA E HOSPITALAR LTDA;Medicina de Grupo;SP;2;2025;140242714.23;1;1;1;
328294;01559455000104;UNIMED NORDESTE PAULISTA - FED. INTRAFEDERATIVA DAS COOP. MÉDICAS;Cooperativa Médica;SP;2;2025;95852914.33;1;1;1;
330892;02903477000102;ASSOCIAÇÃO SAÚDE CONCEIÇÃO;Medicina de Grupo;SC;2;2025;15877786.49;1;1;1;
331872;60214517000105;UNIMED SAO JOSE DOS CAMPOS - COOPERATIVA DE TRABALHO MEDICO;Cooperativa Médica;SP;2;2025;436644918.63;1;1;1;
333051;74466137000172;UNIMED DE GUARULHOS COOPERATIVA DE TRABALHO MÉDICO;Cooperativa Médica;SP;2;2025;169778509.62;1;1;1;
334511;01773319000112;UNIMED VALE DO PARAÍBA - FEDERAÇÃO INTRAFEDERATIVA DAS COOPERATIVAS MÉDICAS;Cooperativa Médica;SP;2;2025;6926022.4;1;1;1;
336831;79115762000193;IRMANDADE SANTA CASA DE MISERICÓRDIA DE MARINGÁ;Filantropia;PR;2;2025;72478708.13;1;1;1;
343331;28502128000172;CAIXA DE ASSISTÊNCIA DOS EMPREGADOS DO SISTEMA FINANCEIRO BANESTES;Autogestão;ES;2;2025;44930522.88;1;1;1;
329355;55189930000127;IRMANDADE DE MISERICORDIA DE PORTO FERREIRA;Filantropia;SP;2;2025;24045855.76;1;1;1;
352586;02852017000100;SISTEMAS E PLANOS DE SAÚDE LTDA.;Medicina de Grupo;SP;2;2025;33708789.78;1;1;1;
353027;57149775000140;UNIMED SUL PAULISTA - COOPERATIVA DE TRABALHO MÉDICO;Cooperativa Médica;SP;2;2025;44916298.20;1;1;1;
358053;37035441000139;SELECT OPERADORA DE PLANO DE SAUDE LTDA;Medicina de Grupo;GO;2;2025;50486179.96;1;1;1;
359777;24676884000167;UNIMED RONDONOPOLIS COOPERATIVA DE TRABALHO MÉDICO LTDA;Cooperativa Médica;MT;2;2025;171173403.62;1;1;1;
367087;87158507000156;COOPERATIVA CENTRAL UNIMED DE COOPERATIVAS DE ASSISTÊNCIA À SAÚDE DO RIO GRANDE DO SUL LTDA.;Cooperativa Médica;RS;2;2025;224989155.89;1;1;1;
350346;01143922000110;UNIMED CACERES COOPERATIVA DE TRABALHO MÉDICO;Cooperativa Médica;MT;2;2025;14438306.93;1;1;1;
353876;00730439000170;UNIMED PONTAL DO TRIÂNGULO - COOPERATIVA DE TRABALHO MÉDICO;Cooperativa Médica;MG;2;2025;25300611.65;1;1;1;
354783;45309606000141;UNIMED FRANCA - SOCIEDADE COOPERATIVA DE SERVIÇOS MÉDICOS E HOSPITALARES;Cooperativa Médica;SP;2;2025;215968495.95;1;1;1;
355097;43293604000186;SANTA HELENA ASSISTÊNCIA MÉDICA S/A.;Medicina de Grupo;SP;2;2025;471595969.09;1;1;1;
359033;42855999000109;UNIMED TRÊS CORAÇÕES COOPERATIVA DE TRABALHO MÉDICO LTDA.;Cooperativa Médica;MG;2;2025;26847112.72;1;1;1;
361461;37880952000157;VIVACOM PLANOS DE SAÚDE;Autogestão;GO;2;2025;45233219.12;1;1;1;
361941;00006037000127;UNIMED DE TATUI - COOPERATIVA DE TRABALHO MÉDICO;Cooperativa Médica;SP;2;2025;56777925.45;1;1;1;
367397;08707473000135;UNIMED CAMPINA GRANDE - COOPERATIVA DE TRABALHO MEDICO LTDA;Cooperativa Médica;PB;2;2025;166494744.71;1;1;1;
368148;25971433000115;UNIMED MURIAÉ COOPERATIVA DE TRABALHO MEDICO LTDA;Cooperativa Médica;MG;2;2025;59089833.70;1;1;1;
368253;63554067000198;HAPVIDA ASSISTENCIA MEDICA S.A.;Medicina de Grupo;CE;2;2025;5804326285.69;1;1;1;
368555;15308521000188;UNIODONTO BELÉM - COOPERATIVA DE ASSISTÊNCIA À SAÚDE ODONTOLÓGICA;Cooperativa odontológica;PA;2;2025;15081947.34;1;1;1;
348295;45399961000159;UNIMED SOROCABA COOPERATIVA DE TRABALHO MÉDICO;Cooperativa Médica;SP;2;2025;576846898.19;1;1;1;
351792;;;;;2;2025;4667658.43;0;1;0;cnpj_invalido,razao_social_vazia
354279;71695746000105;UNIMED DE LINS - COOPERATIVA DE TRABALHOS MÉDICOS;Cooperativa Médica;SP;2;2025;59553758.81;1;1;1;
354325;20909271000171;UNIMED ARAGUARI COOPERATIVA DE TRABALHO MÉDICO;Cooperativa Médica;MG;2;2025;49892803.78;1;1;1;
354619;96182068000108;UNIMED DE SAO JOSÉ DO RIO PARDO-COOP. DE TRAB. MÉDICO;Cooperativa Médica;SP;2;2025;22389800.64;1;1;1;
354996;42946061000196;UNIMED ALFENAS COOPERATIVA DE TRABALHO MEDICO;Cooperativa Médica;MG;2;2025;20708691.64;1;1;1;
355691;76590884000143;UNIMED DO ESTADO DE SANTA CATARINA FED. EST. DAS COOP. MÉD.;Cooperativa Médica;SC;2;2025;551610993.23;1;1;1;
358088;53678264000165;UNIMED LESTE PAULISTA COOPERATIVA DE TRABALHO MÉDICO;Cooperativa Médica;SP;2;2025;140713278.60;1;1;1;
359289;16991945000152;UNIMED VALE DO AÇO COOPERATIVA DE TRABALHO MÉDICO;Cooperativa Médica;MG;2;2025;125070593.86;1;1;1;
359661;44673382000190;OMINT SERVIÇOS DE SAÚDE S.A.;Medicina de Grupo;SP;2;2025;1207971298.20;1;1;1;
360414;28974020000182;UNIMED NOROESTE FLUMINENSE - COOPERATIVA DE TRABALHO MÉDICO LTDA;Cooperativa Médica;RJ;2;2025;34246033.56;1;1;1;
346659;33719485000127;CAIXA DE ASSISTÊNCIA DOS FUNCIONÁRIOS DO BANCO DO BRASIL;Autogestão;DF;2;2025;4431004821.57;1;1;1;
347825;01052203000194;CAIXA ASSISTENCIAL UNIVERSITARIA DO RIO DE JANEIRO;Autogestão;RJ;2;2025;6522676.21;1;1;1;
348180;95642179000197;HUMANA SAÚDE LTDA.;Medicina de Grupo;PR;2;2025;209132443.87;1;1;1;
348520;62550256000120;NOTRE DAME INTERMÉDICA MINAS GERAIS SAÚDE S.A.;Medicina de Grupo;CE;2;2025;627336159.65;1;1;1;
349712;77781706000162;UNIMED PONTA GROSSA COOPERATIVA DE TRABALHO MEDICO;Cooperativa Médica;PR;2;2025;266550833.34;1;1;1;
350494;51304798000104;UNIODONTO DE CAMPINAS COOPERATIVA ODONTOLÓGICA;Cooperativa odontológica;SP;2;2025;42061587.70;1;1;1;
352179;87689527000153;UNIMED FRONTEIRA NOROESTE/RS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA.;Cooperativa Médica;RS;2;2025;53081646.45;1;1;1;
353060;38499547000156;UNIMED PATOS DE MINAS COOPERATIVA TRABALHO MÉDICO LTDA.;Cooperativa Médica;MG;2;2025;176707600.03;1;1;1;
361011;03657699000155;SINDIFISCO NACIONAL - SINDICATO NACIONAL DOS AUDITORES-FISCAIS DA RECEITA FEDERAL DO BRASIL;Autogestão;DF;2;2025;294665549.49;1;1;1;
364860;85241339000132;UNIMED DE TUBARAO - COOPERATIVA DE TRABALHO MEDICO DA REGIAO DA AMUREL;Cooperativa Médica;SC;2;2025;163256187.59;1;1;1;
345741;;;;;2;2025;2346689.39;0;1;0;cnpj_invalido,razao_social_vazia
311375;89870547000151;UNIMED PELOTAS/RS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA.;Cooperativa Médica;RS;2;2025;133352134.34;1;1;1;
311847;49210966000142;UNIMED REGIONAL DA BAIXA MOGIANA - COOPERATIVA DE TRABALHO MÉDICO;Cooperativa Médica;SP;2;2025;221614051.33;1;1;1;
311961;04612990000170;UNIMED DE MANAUS COOP. DO TRABALHO MÉDICO LTDA;Cooperativa Médica;AM;2;2025;59311307.58;1;1;1;
312592;30417661000188;UNIMED NORTE FLUMINENSE COOPERATIVA DE TRABALHO MEDICO;Cooperativa Médica;RJ;2;2025;74868538.69;1;1;1;
313211;87306361000149;UNIMED VALE DO CAÍ/RS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA.;Cooperativa Médica;RS;2;2025;90292690.75;1;1;1;
314099;02597394000132;UNIMED VALE DO SEPOTUBA - COOPERATIVA DE TRABALHO MÉDICO;Cooperativa Médica;MT;2;2025;148213053.90;1;1;1;
315583;15215452000168;CAIXA DE ASSISTÊNCIA DOS EMPREGADOS DO BANEB;Autogestão;BA;2;2025;23724051.83;1;1;1;
315796;44863959000126;UNIMED DE PRESIDENTE PRUDENTE COOPERATIVA DE TRAB. MÉDICO;Cooperativa Médica;SP;2;2025;288655847.42;1;1;1;
318035;26291484000169;UNIMED GUAXUPÉ COOPERATIVA DE TRABALHO MEDICO;Cooperativa Médica;MG;2;2025;37669660.82;1;1;1;
318213;85246916000189;COOPERATIVA DE TRABALHO MEDICO REGIÃO DO PLANALTO SERRANO;Cooperativa Médica;SC;2;2025;62065302.07;1;1;1;
318299;83506030000100;BENEFICENCIA CAMILIANA DO SUL;Filantropia;SP;2;2025;143611000.85;1;1;1;
318388;74521188000150;UNIMED DE SÃO ROQUE - COOPERATIVA DE TRABALHO MÉDICO;Cooperativa Médica;SP;2;2025;80228053.68;1;1;1;
318566;35642768000143;UNIMED METROPOLITANA DO AGRESTE - COOPERATIVA DE TRABALHO MÉDICO;Cooperativa Médica;AL;2;2025;78678423.31;1;1;1;
301060;41871989000196;UNIMED ITUIUTABA COOPERATIVA TRABALHO MÉDICO LTDA.;Cooperativa Médica;MG;2;2025;48275460.63;1;1;1;
301574;50480953000172;UNIMED DE LIMEIRA COOPERATIVA DE TRABALHO MÉDICO;Cooperativa Médica;SP;2;2025;155413773.73;1;1;1;
304344;42940528000190;UNIMED PARÁ DE MINAS COOPERATIVA DE TRABALHO MÉDICO LTDA.;Cooperativa Médica;MG;2;2025;61015568.09;1;1;1;
307319;02315431000172;CAIXA DE ASSISTÊNCIA DOS EMPREGADOS DO BANCO DO ESTADO DO RIO GRANDE DO SUL;Autogestão;RS;2;2025;153230575.99;1;1;1;
309028;29167970000168;ASSOCIAÇÃO DOS SERVIDORES MUNICIPAIS, ESTADUAIS E FEDERAIS DO RIO DE JANEIRO;Medicina de Grupo;RJ;2;2025;5837562.92;1;1;1;
310981;40223893000159;ODONTO EMPRESAS CONVENIOS DENTARIOS LTDA.;Odontologia de Grupo;SP;2;2025;7268566.17;1;1;1;
305928;02858169000102;NOSAMED ASSISTÊNCIA MÉDICA LTDA.;Medicina de Grupo;SP;2;2025;4216318.28;1;1;1;
335614;31466949000105;SAMEDIL SERVIÇOS DE ATENDIMENTO MÉDICO S/A;Medicina de Grupo;ES;2;2025;733448667.78;1;1;1;
335690;46124624000111;UNIMED CAMPINAS - COOPERATIVA DE TRABALHO MÉDICO;Cooperativa Médica;SP;2;2025;1906649490.30;1;1;1;
336017;00172586000171;UNIODONTO DE PRESIDENTE PRUDENTE COOPERATIVA ODONTOLOGICA;Cooperativa odontológica;SP;2;2025;2102400.55;1;1;1;
337188;21490586000190;COOPERATIVA DE TRABALHO MÉDICO DE POUSO ALEGRE;Cooperativa Médica;MG;2;2025;196196345.16;1;1;1;
341941;90619818000180;HOSPITAL DE PRONTOCLINICA LTDA.;Medicina de Grupo;RS;2;2025;10775935.50;1;1;1;
342131;01659087000176;UNIMED VILHENA - COOPERATIVA DE TRABALHO MEDICO LTDA;Cooperativa Médica;RO;2;2025;22269436.08;1;1;1;
345318;08237810000178;UNIODONTO/RN - COOPERATIVA ODONTOLOGICA DO RIO GRANDE DO NORTE;Cooperativa odontológica;RN;2;2025;9837029.40;1;1;1;
342955;29780384000194;HSMED SAUDE LTDA;Medicina de Grupo;RJ;2;2025;1892620.01;1;1;1;
343064;45572583000163;GARANTIA DE SAÚDE LTDA;Medicina de Grupo;SP;2;2025;45049365.92;1;1;1;
343129;13100755000100;ASSOCIACAO DOS PROFESSORES UNIVERSITÁRIOS DA BAHIA;Autogestão;BA;2;2025;14957670.17;1;1;1;
323357;27626696000112;UNIMED CABO FRIO COOPERATIVA TRABALHO MÉDICO LTDA.;Cooperativa Médica;RJ;2;2025;73885906.73;1;1;1;
325031;67417519000140;UNIMED DE LENÇOIS PAULISTA - COOPERATIVA DE TRABALHO MÉDICO;Cooperativa Médica;SP;2;2025;65137560.25;1;1;1;
325465;20946877000187;AMPARA ASSISTÊNCIA MÉDICA PARAÍSO LTDA;Medicina de Grupo;MG;2;2025;17580027.19;1;1;1;
326500;50739135000141;SOBAM CENTRO MÉDICO HOSPITALAR S.A.;Medicina de Grupo;SP;2;2025;193119533.25;1;1;1;
327638;71186886000158;UNIMED SÃO JOÃO NEPOMUCENO COOPERATIVA DE TRABALHO MÉDICO LTDA.;Cooperativa Médica;MG;2;2025;10262992.01;1;1;1;
328375;92316124000107;UNIMED REGIÃO DA FRONTEIRA - RS COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA.;Cooperativa Médica;RS;2;2025;14658474.91;1;1;1;
331341;60633369000163;UNIMED DE BEBEDOURO COOPERATIVA DE TRABALHO MÉDICO;Cooperativa Médica;SP;2;2025;126811335.38;1;1;1;
333875;23278898000160;IRMANDADE DA SANTA CASA DE MISERICÓRDIA DE PASSOS;Filantropia;MG;2;2025;28729356.83;1;1;1;
344451;26185199000163;UNIODONTO REGIONAL COOPERATIVA ODONTOLOGICA;Cooperativa odontológica;MG;2;2025;10430394.62;1;1;1;
333662;15395999000192;UNIMED DE DOURADOS COOPERATIVA DE TRABALHO MÉDICO LTDA;Cooperativa Médica;MS;2;2025;142831049.22;1;1;1;
335100;45100138000109;UNIMED SAO JOSÉ DO RIO PRETO - COOP. DE TRABALHO MÉDICO;Cooperativa Médica;SP;2;2025;924359329.58;1;1;1;
335258;23725062000166;UNIODONTO DE FORTALEZA COOPERATIVA DE TRABALHO ODONTOLOGICO LTDA;Cooperativa odontológica;CE;2;2025;11268743.61;1;1;1;
336467;08315806000180;UNIMED PATOS - COOPERATIVA DE TRABALHO MÉDICO;Cooperativa Médica;PB;2;2025;15544006.30;1;1;1;
337498;00946953000147;UNIMED TRÊS RIOS COOPERATIVA DE TRABALHO MÉDICO;Cooperativa Médica;RJ;2;2025;46925732.05;1;1;1;
343765;00342481000113;UNIMED CALDAS NOVAS - COOPERATIVA DE TRABALHO MEDICO;Cooperativa Médica;GO;2;2025;17786597.34;1;1;1;
329339;82996703000186;UNIMED DE CRICIÚMA COOPERATIVA DE TRABALHO MÉDICO DA REGIÃO CARBONÍFERA;Cooperativa Médica;SC;2;2025;233424391.51;1;1;1;
330809;31787625000179;FUNDAÇÃO DE SEGURIDADE SOCIAL DA ARCELORMITTAL BRASIL - FUNSSEST;Autogestão;ES;2;2025;50385245.77;1;1;1;
334243;58702853000155;UNIODONTO DE SOROCABA COOPERATIVA ODONTOLÓGICA;Cooperativa odontológica;SP;2;2025;3931072.92;1;1;1;
344885;11214624000128;UNIMED RECIFE COOPERATIVA DE TRABALHO MÉDICO;Cooperativa Médica;PE;2;2025;1155819133.42;1;1;1;
344915;44945962000199;SANTA CASA DE MISERICÓRDIA E ASILO DOS POBRES DE BATATAIS;Filantropia;SP;2;2025;2047447.21;1;1;1;
324493;69259356000140;S.P.A SAUDE- SISTEMA DE PROMOÇÃO ASSISTENCIAL;Autogestão;SP;2;2025;111079038.40;1;1;1;
327328;05455431000166;CASA DE SAÚDE NOSSA SENHORA DE FÁTIMA  LTDA.;Medicina de Grupo;CE;2;2025;582230;1;1;1;
330264;29290152000158;UNIMED DE BARRA MANSA SOC. COOP. SERV.MED.E HOSPIT.;Cooperativa Médica;RJ;2;2025;85570158.44;1;1;1;
352501;87096616000196;UNIMED PORTO ALEGRE - COOPERATIVA MÉDICA LTDA.;Cooperativa Médica;RS;2;2025;2589770273.04;1;1;1;
354066;17774738000109;UNIMED UBERABA COOPERATIVA DE TRABALHO MEDICO LTDA.;Cooperativa Médica;MG;2;2025;270285799.19;1;1;1;
354295;85283299000191;UNIMED CHAPECÓ - COOPERATIVA DE TRABALHO MÉDICO DA REGIÃO OESTE CATARINENSE;Cooperativa Médica;SC;2;2025;229480173.05;1;1;1;
355593;41687179000184;UNIMED PATROCÍNIO COOPERATIVA DE TRABALHO MÉDICO LTDA.;Cooperativa Médica;MG;2;2025;37596768.08;1;1;1;
357511;00361325000108;HUMANA SAÚDE NORDESTE LTDA.;Medicina de Grupo;PI;2;2025;528913242.10;1;1;1;
365530;56762172000157;UNIMED DE TUPA COOPERATIVA DE TRABALHO MÉDICO;Cooperativa Médica;SP;2;2025;26544890.16;1;1;1;
367095;84537141000138;SAMEL PLANO DE SAÚDE LTDA;Medicina de Grupo;AM;2;2025;192673379.18;1;1;1;
345776;65732836000126;UNIMED DE BIRIGUI - COOPERATIVA DE TRABALHO MÉDICO;Cooperativa Médica;SP;2;2025;34601721.09;1;1;1;
347507;00697509000135;UNIMED CENTRO RONDÔNIA COOPERATIVA DE TRABALHO MÉDICO;Cooperativa Médica;RO;2;2025;149495586.46;1;1;1;
347736;26368613000170;UNIMED CARATINGA - COOPERATIVA DE TRABALHO MÉDICO LTDA;Cooperativa Médica;MG;2;2025;25466934.04;1;1;1;
348082;54012406000113;UNIMED ANHANGUERA COOPERATIVA DE TRABALHO MÉDICO;Cooperativa Médica;SP;2;2025;140727338.98;1;1;1;
350141;;;;;2;2025;138658587.51;0;1;0;cnpj_invalido,razao_social_vazia
350648;89640452000141;UNIMED REGIÃO DA CAMPANHA/RS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA.;Cooperativa Médica;RS;2;2025;20135885.23;1;1;1;
355721;58229691000180;UNIMED DE SANTOS COOP DE TRAB MEDICO;Cooperativa Médica;SP;2;2025;531852396.93;1;1;1;
357715;37898335000189;UNIMED DE MINEIROS COOPERATIVA DE TRABALHO MÉDICO;Cooperativa Médica;GO;2;2025;26872376.87;1;1;1;
358096;81064511000179;UNIMED APUCARANA COOPERATIVA DE TRABALHO MÉDICO;Cooperativa Médica;PR;2;2025;68753475.71;1;1;1;
358339;37256591000172;UNIODONTO DO SUL GOIANO COOPERATIVA ODONTOLOGICA;Cooperativa odontológica;GO;2;2025;3021670.60;1;1;1;
361615;75003525000180;UNIMED DE PARANAGUÁ COOPERATIVA DE TRABALHO MÉDICO;Cooperativa Médica;PR;2;2025;80876637.88;1;1;1;
367613;42939207000176;UNIMED CAMPO BELO- COOPERATIVA DE TRABALHO MÉDICO;Cooperativa Médica;MG;2;2025;8235018.98;1;1;1;
363286;45171402000197;UNIMED DE TAUBATÉ COOPERATIVA DE TRABALHO MÉDICO;Cooperativa Médica;SP;2;2025;29662081.47;1;1;1;
363855;37382009000114;CAIXA DE ASSISTÊNCIA DOS EMPREGADOS DA SANEAGO;Autogestão;GO;2;2025;51185068.54;1;1;1;
346276;58837188000107;UNIMED SALTO/ITU - COOPERATIVA MÉDICA;Cooperativa Médica;SP;2;2025;174658649.92;1;1;1;
352314;66191263000133;UNIMED JOÃO MONLEVADE COOPERATIVA DE TRABALHO MÉDICO LTDA.;Cooperativa Médica;MG;2;2025;56042338.72;1;1;1;
309524;67577171000159;UNIMED DE MONTE ALTO - COOPERATIVA DE TRABALHO MÉDICO;Cooperativa Médica;SP;2;2025;15294145.94;1;1;1;
314218;60975174000100;ASSOCIAÇÃO DE BENEFICÊNCIA E FILANTROPIA SÃO CRISTOVÃO;Filantropia;SP;2;2025;345837248.10;1;1;1;
315044;82956996000178;FUNDAÇÃO CELESC DE SEGURIDADE SOCIAL - CELOS;Autogestão;SC;2;2025;128549077.26;1;1;1;
306045;72547623000190;SANTA CASA DE MISERICÓRDIA DE TUPÃ;Filantropia;SP;2;2025;4254057.50;1;1;1;
307751;12585261000108;FUNDAÇAO COMPESA DE PREVIDENCIA E ASSISTENCIA - COMPESAPREV;Autogestão;PE;2;2025;65988203.62;1;1;1;
352543;07057185000110;UNIMED MARANHÃO DO SUL - COOPERATIVA DE TRABALHO MÉDICO;Cooperativa Médica;MA;2;2025;93141839.36;1;1;1;
352683;40294225000112;UNIMED DE CAMPOS COOPERATIVA DE TRABALHO MÉDICO;Cooperativa Médica;RJ;2;2025;171786725.32;1;1;1;
353353;07241136000132;UNIMED TERESINA - COOPERATIVA DE TRABALHO MÉDICO;Cooperativa Médica;PI;2;2025;284946024.57;1;1;1;
